time,battery_charge_power,battery_discharge_power,grid_import,grid_export,battery_soc,energy_cost,revenue_from_export,rl_action
2024-03-08 00:30:00,0.0,0.0,111.0,0,0,18.84336,0,3
2024-03-08 01:00:00,0.0,0.0,34.59999,0,0,5.9629622766,0,1
2024-03-08 01:30:00,0.0,0.0,41.8,0,0,7.203811999999999,0,4
2024-03-08 02:00:00,0.0,0.0,40.8,0,0,6.904583999999999,0,3
2024-03-08 02:30:00,0.0,0.0,27.4,0,0,4.636901999999999,0,3
2024-03-08 03:00:00,0.0,0.0,29.8,0,0,4.977196,0,1
2024-03-08 03:30:00,0.0,0.0,36.59999,0,0,6.1129303298,0,0
2024-03-08 04:00:00,0.0,0.0,66.99999,0,0,11.1843083307,0,0
2024-03-08 04:30:00,0.0,0.0,143.8,0,0,24.004534,0,2
2024-03-08 05:00:00,0.0,0.0,196.4,0,0,34.617464,0,3
2024-03-08 05:30:00,0.0,0.0,451.2,0,0,79.52851199999999,0,3
2024-03-08 06:00:00,0.0,0.0,673.9999,0,0,127.190521129,0,2
2024-03-08 06:30:00,0.0,0.0,764.9999,0,0,144.363131129,0,2
2024-03-08 07:00:00,0.0,0.0,714.65132,0,0,138.6852351592,0,1
2024-03-08 07:30:00,0.0,0.0,668.65132,0,0,129.75847515920003,0,3
2024-03-08 08:00:00,0.0,0.0,583.0670700000001,0,0,110.5961618376,0,3
2024-03-08 08:30:00,0.0,0.0,479.66717000000006,0,0,90.9832688056,0,3
2024-03-08 09:00:00,0.0,0.0,422.0186,0,0,75.03490708000001,0,3
2024-03-08 09:30:00,0.0,0.0,352.4186,0,0,62.66002708,0,3
2024-03-08 10:00:00,0.0,0.0,429.38783,0,0,72.7984126982,0,0
2024-03-08 10:30:00,0.0,0.0,353.38783,0,0,59.9133726982,0,3
2024-03-08 11:00:00,0.0,0.0,366.84003000000007,0,0,59.72889368460001,0,3
2024-03-08 11:30:00,0.0,0.0,314.24013,0,0,51.1645779666,0,1
2024-03-08 12:00:00,0.0,0.0,389.54388000000006,0,0,62.12445798240002,0,3
2024-03-08 12:30:00,0.0,0.0,379.74378,0,0,60.56153803440001,0,4
2024-03-08 13:00:00,0.0,0.0,55.81130000000002,0,0,8.680889602000004,0,3
2024-03-08 13:30:00,0.0,0.0,105.21130000000002,0,0,16.364565602000006,0,1
2024-03-08 14:00:00,0.0,0.0,209.7088,0,0,32.82991264,0,3
2024-03-08 14:30:00,0.0,0.0,84.3088,0,0,13.19854264,0,3
2024-03-08 15:00:00,6.319400000000002,0.0,0.0,0,0,0.0,0,1
2024-03-08 15:30:00,0.0,0.0,4.480599999999981,0,0,0.7441828539999968,0,1
2024-03-08 16:00:00,0.0,0.0,65.84379,0,0,12.1639817646,0,3
2024-03-08 16:30:00,0.0,0.0,53.24379,0,0,9.8362577646,0,4
2024-03-08 17:00:00,0.0,0.0,58.972593,0,0,11.63116451739,0,3
2024-03-08 17:30:00,0.0,0.0,39.572593,0,0,7.804902517389999,0,3
2024-03-08 18:00:00,0.0,0.0,59.2,0,0,12.203488,0,2
2024-03-08 18:30:00,0.0,0.0,80.99999,0,0,16.697337938599997,0,3
2024-03-08 19:00:00,0.0,0.0,67.19999,0,0,13.7497899539,0,3
2024-03-08 19:30:00,0.0,0.0,116.8,0,0,22.6008,0,4
2024-03-08 20:00:00,0.0,0.0,168.2,0,0,29.65366,0,1
2024-03-08 20:30:00,0.0,0.0,205.2,0,0,36.17676,0,1
2024-03-08 21:00:00,0.0,0.0,235.0,0,0,39.7479,0,3
2024-03-08 21:30:00,0.0,0.0,157.4,0,0,26.622636000000004,0,3
2024-03-08 22:00:00,0.0,0.0,77.19999,0,0,12.344278401,0,3
2024-03-08 22:30:00,0.0,0.0,36.59999,0,0,5.852338400999999,0,3
2024-03-08 23:00:00,0.0,0.0,34.8,0,0,5.400264,0,3
2024-03-08 23:30:00,0.0,0.0,8.199999,0,0,1.2724758448200002,0,3
2024-03-09 00:00:00,0.0,0.0,34.59999,0,0,5.397598439999999,0,1
2024-03-09 00:30:00,0.0,0.0,20.4,0,0,3.1824,0,2
2024-03-09 01:00:00,0.0,0.0,5.0,0,0,0.77765,0,0
2024-03-09 01:30:00,0.0,0.0,33.4,0,0,5.194702,0,4
2024-03-09 02:00:00,0.0,0.0,37.2,0,0,5.726568,0,3
2024-03-09 02:30:00,0.0,0.0,25.2,0,0,3.879288,0,3
2024-03-09 03:00:00,0.0,0.0,12.4,0,0,1.87612,0,3
2024-03-09 03:30:00,0.0,0.0,3.4,0,0,0.51442,0,3
2024-03-09 04:00:00,0.0,0.0,1.7985399999999956,0,0,0.2688277737999993,0,1
2024-03-09 04:30:00,0.0,0.0,12.198549999999996,0,0,1.8233172684999996,0,3
2024-03-09 05:00:00,0.0,0.0,25.2,0,0,3.799656,0,3
2024-03-09 05:30:00,0.0,0.0,57.0,0,0,8.59446,0,3
2024-03-09 06:00:00,0.0,0.0,187.2,0,0,28.9224,0,0
2024-03-09 06:30:00,0.0,0.0,185.8,0,0,28.706100000000003,0,1
2024-03-09 07:00:00,106.67810000000004,0.0,0.0,0,0,0.0,0,3
2024-03-09 07:30:00,80.2781,0.0,0.0,0,0,0.0,0,1
2024-03-09 08:00:00,519.9586999999999,0.0,0.0,0,0,0.0,0,1
2024-03-09 08:30:00,616.7587,0.0,0.0,0,0,0.0,0,3
2024-03-09 09:00:00,653.0672217463448,0.0,0.0,0,0,0.0,0,4
2024-03-09 09:30:00,32.65336108731731,0.0,0.0,0,0,0.0,0,1
2024-03-09 10:00:00,1.6326680543659222,0.0,0.0,0,0,0.0,0,0
2024-03-09 10:30:00,0.0816334027183529,0.0,0.0,0,0,0.0,0,4
2024-03-09 11:00:00,0.0040816701359744,0.0,0.0,0,0,0.0,0,1
2024-03-09 11:30:00,0.0002040835067873,0.0,0.0,0,0,0.0,0,0
2024-03-09 12:00:00,1.0204175396211213e-05,0.0,0.0,0,0,0.0,0,3
2024-03-09 12:30:00,5.102087925479282e-07,0.0,0.0,0,0,0.0,0,3
2024-03-09 13:00:00,2.5510416890028864e-08,0.0,0.0,0,0,0.0,0,3
2024-03-09 13:30:00,1.2755663192365319e-09,0.0,0.0,0,0,0.0,0,1
2024-03-09 14:00:00,6.366462912410498e-11,0.0,0.0,0,0,0.0,0,3
2024-03-09 14:30:00,3.183231456205249e-12,0.0,0.0,0,0,0.0,0,3
2024-03-09 15:00:00,2.273736754432321e-13,0.0,0.0,0,0,0.0,0,3
2024-03-09 15:30:00,0.0,0.0,0.0,0,0,0.0,0,4
2024-03-09 16:00:00,0.0,0.0,0.0,0,0,0.0,0,2
2024-03-09 16:30:00,0.0,0.0,0.0,0,0,0.0,0,3
2024-03-09 17:00:00,0.0,0.0,0.0,0,0,0.0,0,3
2024-03-09 17:30:00,0.0,0.0,0.0,0,0,0.0,0,1
2024-03-09 18:00:00,0.0,1.1954899999999995,0.0,0,0,0.0,0,3
2024-03-09 18:30:00,0.0,25.99549,0.0,0,0,0.0,0,0
2024-03-09 19:00:00,0.0,17.195140000000002,0.0,0,0,0.0,0,0
2024-03-09 19:30:00,0.0,19.595130000000005,0.0,0,0,0.0,0,1
2024-03-09 20:00:00,0.0,31.2,0.0,0,0,0.0,0,2
2024-03-09 20:30:00,0.0,42.0,0.0,0,0,0.0,0,3
2024-03-09 21:00:00,0.0,14.0,0.0,0,0,0.0,0,3
2024-03-09 21:30:00,0.0,25.4,0.0,0,0,0.0,0,1
2024-03-09 22:00:00,0.0,23.998890000000003,0.0,0,0,0.0,0,2
2024-03-09 22:30:00,0.0,33.99889,0.0,0,0,0.0,0,4
2024-03-09 23:00:00,0.0,57.802374,0.0,0,0,0.0,0,3
2024-03-09 23:30:00,0.0,56.402374,0.0,0,0,0.0,0,3
2024-03-10 00:00:00,0.0,30.6,0.0,0,0,0.0,0,3
2024-03-10 00:30:00,0.0,84.39999,0.0,0,0,0.0,0,3
2024-03-10 01:00:00,0.0,31.801599999999997,0.0,0,0,0.0,0,0
2024-03-10 01:30:00,0.0,59.401600000000016,0.0,0,0,0.0,0,3
2024-03-10 02:00:00,0.0,74.39859999999999,0.0,0,0,0.0,0,0
2024-03-10 02:30:00,0.0,22.398599999999988,0.0,0,0,0.0,0,3
2024-03-10 03:00:00,0.0,8.80400000000003,0.0,0,0,0.0,0,3
2024-03-10 03:30:00,0.0,2.4039999999999964,0.0,0,0,0.0,0,0
2024-03-10 04:00:00,0.0,118.9989,0.0,0,0,0.0,0,1
2024-03-10 04:30:00,0.0,2.798999999999978,0.0,0,0,0.0,0,0
2024-03-10 05:00:00,0.0,5.399999999999977,0.0,0,0,0.0,0,3
2024-03-10 05:30:00,0.0,14.399999999999975,0.0,0,0,0.0,0,1
2024-03-10 06:00:00,0.0,49.39999999999998,0.0,0,0,0.0,0,4
2024-03-10 06:30:00,0.0,112.99990000000004,0.0,0,0,0.0,0,3
2024-03-10 07:00:00,0.0,14.960129999999936,0.0,0,0,0.0,0,0
2024-03-10 07:30:00,0.0,10.760130000000004,0.0,0,0,0.0,0,1
2024-03-10 08:00:00,264.3971,0.0,0.0,0,0,0.0,0,3
2024-03-10 08:30:00,203.19719999999995,0.0,0.0,0,0,0.0,0,0
2024-03-10 09:00:00,600.7435497368422,0.0,0.0,0,0,0.0,0,3
2024-03-10 09:30:00,30.03717748684221,0.0,0.0,0,0,0.0,0,3
2024-03-10 10:00:00,1.5018588743421333,0.0,0.0,0,0,0.0,0,1
2024-03-10 10:30:00,0.0750929437172089,0.0,0.0,0,0,0.0,0,3
2024-03-10 11:00:00,0.0037546471858149,0.0,0.0,0,0,0.0,0,3
2024-03-10 11:30:00,0.0001877323593362,0.0,0.0,0,0,0.0,0,3
2024-03-10 12:00:00,9.386617875861702e-06,0.0,0.0,0,0,0.0,0,1
2024-03-10 12:30:00,4.693308710557176e-07,0.0,0.0,0,0,0.0,0,3
2024-03-10 13:00:00,2.346655492146965e-08,0.0,0.0,0,0,0.0,0,0
2024-03-10 13:30:00,1.1732481652870772e-09,0.0,0.0,0,0,0.0,0,3
2024-03-10 14:00:00,0.0,74.66344000000004,0.0,0,0,0.0,0,3
2024-03-10 14:30:00,0.0,25.26344000000006,0.0,0,0,0.0,0,3
2024-03-10 15:00:00,0.0,0.983479999999986,0.0,0,0,0.0,0,3
2024-03-10 15:30:00,0.0,55.38337999999999,0.0,0,0,0.0,0,3
2024-03-10 16:00:00,16.504479999999944,0.0,0.0,0,0,0.0,0,0
2024-03-10 16:30:00,33.504479999999944,0.0,0.0,0,0,0.0,0,3
2024-03-10 17:00:00,0.0,7.105985000000004,0.0,0,0,0.0,0,2
2024-03-10 17:30:00,0.0,10.905984999999989,0.0,0,0,0.0,0,3
2024-03-10 18:00:00,0.0,17.19980000000004,0.0,0,0,0.0,0,1
2024-03-10 18:30:00,0.0,17.799800000000005,0.0,0,0,0.0,0,4
2024-03-10 19:00:00,0.0,13.402565,0.0,0,0,0.0,0,3
2024-03-10 19:30:00,0.0,18.602565,0.0,0,0,0.0,0,1
2024-03-10 20:00:00,0.0,32.400580000000005,0.0,0,0,0.0,0,0
2024-03-10 20:30:00,0.0,35.20058,0.0,0,0,0.0,0,1
2024-03-10 21:00:00,0.0,53.19519999999999,0.0,0,0,0.0,0,1
2024-03-10 21:30:00,0.0,16.59519999999999,0.0,0,0,0.0,0,1
2024-03-10 22:00:00,0.0,31.8,0.0,0,0,0.0,0,3
2024-03-10 22:30:00,0.0,36.4,0.0,0,0,0.0,0,1
2024-03-10 23:00:00,0.0,45.59551,0.0,0,0,0.0,0,3
2024-03-10 23:30:00,0.0,68.19550000000001,0.0,0,0,0.0,0,3
2024-03-11 00:00:00,0.0,68.99999,0.0,0,0,0.0,0,0
2024-03-11 00:30:00,0.0,41.59999,0.0,0,0,0.0,0,0
2024-03-11 01:00:00,0.0,31.6,0.0,0,0,0.0,0,1
2024-03-11 01:30:00,0.0,26.8,0.0,0,0,0.0,0,3
2024-03-11 02:00:00,0.0,61.79722,0.0,0,0,0.0,0,3
2024-03-11 02:30:00,0.0,68.79722000000001,0.0,0,0,0.0,0,1
2024-03-11 03:00:00,0.0,76.39999,0.0,0,0,0.0,0,3
2024-03-11 03:30:00,0.0,87.39999,0.0,0,0,0.0,0,3
2024-03-11 04:00:00,0.0,39.8,0.0,0,0,0.0,0,4
2024-03-11 04:30:00,0.0,130.0,0.0,0,0,0.0,0,3
2024-03-11 05:00:00,0.0,161.9992,0.0,0,0,0.0,0,3
2024-03-11 05:30:00,0.0,475.5991,0.0,0,0,0.0,0,3
2024-03-11 06:00:00,0.0,19.62881726309871,744.5742827369013,0,0,135.05088340281915,0,3
2024-03-11 06:30:00,0.0,0.0,904.4031,0,0,164.040634278,0,2
2024-03-11 07:00:00,0.0,0.0,938.91651,0,0,172.9014753165,0,1
2024-03-11 07:30:00,0.0,0.0,930.31641,0,0,171.31776690150002,0,0
2024-03-11 08:00:00,0.0,0.0,841.52882,0,0,154.15124924760002,0,3
2024-03-11 08:30:00,0.0,0.0,786.52882,0,0,144.0763492476,0,3
2024-03-11 09:00:00,0.0,0.0,881.07955,0,0,159.739722415,0,3
2024-03-11 09:30:00,0.0,0.0,921.87965,0,0,167.136780545,0,3
2024-03-11 10:00:00,0.0,0.0,838.73413,0,0,150.19212065910003,0,3
2024-03-11 10:30:00,0.0,0.0,875.1341299999999,0,0,156.7102686591,0,4
2024-03-11 11:00:00,0.0,0.0,1048.3706000000002,0,0,192.93164151800005,0,2
2024-03-11 11:30:00,0.0,0.0,892.7706,0,0,164.296573518,0,3
2024-03-11 12:00:00,0.0,0.0,887.8507999999999,0,0,166.38323992,0,4
2024-03-11 12:30:00,0.0,0.0,908.2508,0,0,170.20619992000002,0,2
2024-03-11 13:00:00,0.0,0.0,1023.2279,0,0,194.16772630400004,0,3
2024-03-11 13:30:00,0.0,0.0,1165.2279,0,0,221.11364630400004,0,1
2024-03-11 14:00:00,0.0,0.0,1291.98486,0,0,240.4771419918,0,2
2024-03-11 14:30:00,0.0,0.0,1210.18486,0,0,225.2517079918,0,3
2024-03-11 15:00:00,0.0,0.0,626.0943299999999,0,0,113.6611646682,0,3
2024-03-11 15:30:00,0.0,0.0,622.0943299999999,0,0,112.93500466819998,0,3
2024-03-11 16:00:00,0.0,0.0,548.61035,0,0,109.00339044150002,0,1
2024-03-11 16:30:00,0.0,0.0,481.61035,0,0,95.69116044150002,0,3
2024-03-11 17:00:00,0.0,0.0,436.96469,0,0,92.549121342,0,3
2024-03-11 17:30:00,0.0,0.0,392.96469,0,0,83.229921342,0,2
2024-03-11 18:00:00,0.0,0.0,320.4041,0,0,70.623471722,0,0
2024-03-11 18:30:00,0.0,0.0,371.2041,0,0,81.820807722,0,1
2024-03-11 19:00:00,0.0,0.0,339.3998,0,0,71.22644202800001,0,4
2024-03-11 19:30:00,0.0,0.0,395.9999,0,0,78.704980125,0,3
2024-03-11 20:00:00,0.0,0.0,359.4007,0,0,66.34177521299999,0,0
2024-03-11 20:30:00,0.0,0.0,351.8006,0,0,64.938872754,0,3
2024-03-11 21:00:00,0.0,0.0,323.1959,0,0,59.535916739,0,0
2024-03-11 21:30:00,0.0,0.0,337.79580000000004,0,0,62.22536431800001,0,1
2024-03-11 22:00:00,0.0,0.0,244.9966,0,0,43.063052382,0,4
2024-03-11 22:30:00,0.0,0.0,257.7965,0,0,45.312890805,0,2
2024-03-11 23:00:00,0.0,0.0,277.7997,0,0,48.056570103,0,3
2024-03-11 23:30:00,0.0,0.0,263.7997,0,0,45.634710103,0,1
2024-03-12 00:00:00,0.0,0.0,259.4023,0,0,44.676858129,0,3
2024-03-12 00:30:00,0.0,0.0,260.2023,0,0,44.81464212899999,0,1
2024-03-12 01:00:00,0.0,0.0,200.0033,0,0,34.12456304599999,0,3
2024-03-12 01:30:00,0.0,0.0,154.20329999999996,0,0,26.310167045999997,0,1
2024-03-12 02:00:00,0.0,0.0,170.60220000000004,0,0,28.72941048000001,0,1
2024-03-12 02:30:00,0.0,0.0,178.40229999999997,0,0,30.042947319999996,0,3
2024-03-12 03:00:00,0.0,0.0,130.39700000000005,0,0,22.08403592000001,0,3
2024-03-12 03:30:00,0.0,0.0,169.197,0,0,28.65520392,0,3
2024-03-12 04:00:00,0.0,0.0,114.40460000000007,0,0,19.366410688000013,0,1
2024-03-12 04:30:00,0.0,0.0,194.6046,0,0,32.942666688,0,3
2024-03-12 05:00:00,0.0,0.0,200.0006,0,0,35.216105648,0,3
2024-03-12 05:30:00,0.0,0.0,546.6005,0,0,96.24541604,0,3
2024-03-12 06:00:00,0.0,0.0,861.0019,0,0,160.594074388,0,3
2024-03-12 06:30:00,0.0,0.0,931.2019,0,0,173.687778388,0,3
2024-03-12 07:00:00,0.0,0.0,486.25921000000005,0,0,94.0571189903,0,0
2024-03-12 07:30:00,0.0,0.0,470.05911,0,0,90.9235336473,0,1
2024-03-12 08:00:00,0.0,0.0,419.9893,0,0,79.575372671,0,4
2024-03-12 08:30:00,0.0,0.0,406.1893,0,0,76.960686671,0,3
2024-03-12 09:00:00,0.0,0.0,1.0492000000000417,0,0,0.1940285560000077,0,3
2024-03-12 09:30:00,0.0,0.0,85.84929999999997,0,0,15.876111048999997,0,3
2024-03-12 10:00:00,0.0,0.0,705.8142,0,0,126.171346392,0,3
2024-03-12 10:30:00,0.0,0.0,785.0142000000001,0,0,140.329138392,0,1
2024-03-12 11:00:00,0.0,0.0,834.9771000000001,0,0,147.841045326,0,0
2024-03-12 11:30:00,0.0,0.0,691.3770999999999,0,0,122.415229326,0,1
2024-03-12 12:00:00,0.0,0.0,632.6712,0,0,110.900934648,0,1
2024-03-12 12:30:00,0.0,0.0,661.8712,0,0,116.019402648,0,2
2024-03-12 13:00:00,358.4366120000001,0.0,0.0,0,0,0.0,0,0
2024-03-12 13:30:00,553.2365120000001,0.0,0.0,0,0,0.0,0,1
2024-03-12 14:00:00,581.8711000000001,0.0,0.0,0,0,0.0,0,0
2024-03-12 14:30:00,482.166082845426,0.0,0.0,0,0,0.0,0,1
2024-03-12 15:00:00,0.0,406.98820000000006,0.0,0,0,0.0,0,3
2024-03-12 15:30:00,0.0,348.7883,0.0,0,0,0.0,0,3
2024-03-12 16:00:00,0.0,331.11974999999995,0.0,0,0,0.0,0,3
2024-03-12 16:30:00,0.0,194.91985,0.0,0,0,0.0,0,3
2024-03-12 17:00:00,0.0,201.80400000000003,0.0,0,0,0.0,0,3
2024-03-12 17:30:00,0.0,143.204,0.0,0,0,0.0,0,0
2024-03-12 18:00:00,0.0,163.44527480509703,122.35472519490298,0,0,25.667574251386743,0,3
2024-03-12 18:30:00,0.0,0.0,381.0,0,0,79.92618,0,4
2024-03-12 19:00:00,0.0,0.0,366.0,0,0,71.45418,0,3
2024-03-12 19:30:00,0.0,0.0,332.4,0,0,61.201488,0,3
2024-03-12 20:00:00,0.0,0.0,379.4,0,0,67.711518,0,2
2024-03-12 20:30:00,0.0,0.0,367.6,0,0,65.605572,0,1
2024-03-12 21:00:00,0.0,0.0,224.4,0,0,39.842220000000005,0,0
2024-03-12 21:30:00,0.0,0.0,169.0,0,0,30.00595,0,0
2024-03-12 22:00:00,0.0,0.0,99.19999,0,0,16.186462368300003,0,1
2024-03-12 22:30:00,0.0,0.0,115.0,0,0,18.76455,0,2
2024-03-12 23:00:00,0.0,0.0,127.0,0,0,20.77212,0,0
2024-03-12 23:30:00,0.0,0.0,118.8,0,0,19.430928,0,1
2024-03-13 00:00:00,0.0,0.0,173.4,0,0,27.721458,0,3
2024-03-13 00:30:00,0.0,0.0,69.59999,0,0,11.126950401300002,0,4
2024-03-13 01:00:00,0.0,0.0,181.8,0,0,28.686222000000004,0,3
2024-03-13 01:30:00,0.0,0.0,164.4,0,0,25.940676000000003,0,2
2024-03-13 02:00:00,0.0,0.0,13.8,0,0,2.1775020000000005,0,4
2024-03-13 02:30:00,0.0,0.0,30.4,0,0,4.796816,0,4
2024-03-13 03:00:00,0.0,0.0,1.6,0,0,0.252336,0,3
2024-03-13 03:30:00,0.0,0.0,1.6,0,0,0.252336,0,3
2024-03-13 04:00:00,0.0,0.0,2.2,0,0,0.34881,0,1
2024-03-13 04:30:00,0.0,0.0,3.2,0,0,0.50736,0,1
2024-03-13 05:00:00,0.0,0.0,41.0,0,0,6.73507,0,1
2024-03-13 05:30:00,0.0,0.0,484.0,0,0,79.50668,0,2
2024-03-13 06:00:00,0.0,0.0,724.2,0,0,128.349966,0,1
2024-03-13 06:30:00,0.0,0.0,845.4,0,0,149.830242,0,3
2024-03-13 07:00:00,0.0,0.0,778.78231,0,0,141.9097125282,0,1
2024-03-13 07:30:00,0.0,0.0,699.98231,0,0,127.5507765282,0,3
2024-03-13 08:00:00,0.0,0.0,686.62259,0,0,124.759324603,0,3
2024-03-13 08:30:00,0.0,0.0,584.82259,0,0,106.262264603,0,3
2024-03-13 09:00:00,0.0,0.0,906.5282,0,0,159.793725814,0,2
2024-03-13 09:30:00,0.0,0.0,985.9282,0,0,173.78956381400002,0,0
2024-03-13 10:00:00,0.0,0.0,1104.8938999999998,0,0,188.49489934,0,3
2024-03-13 10:30:00,0.0,0.0,1107.8938999999998,0,0,189.00669933999995,0,3
2024-03-13 11:00:00,0.0,0.0,1160.34752,0,0,193.7548288896,0,3
2024-03-13 11:30:00,0.0,0.0,1020.9475200000002,0,0,170.4778168896,0,3
2024-03-13 12:00:00,0.0,0.0,999.28434,0,0,165.33159405300003,0,3
2024-03-13 12:30:00,0.0,0.0,1027.08434,0,0,169.93110405299998,0,0
2024-03-13 13:00:00,0.0,0.0,834.6375999999999,0,0,138.14086917599997,0,3
2024-03-13 13:30:00,0.0,0.0,846.4376000000001,0,0,140.093887176,0,3
2024-03-13 14:00:00,0.0,0.0,575.9126,0,0,96.050703428,0,1
2024-03-13 14:30:00,0.0,0.0,230.3125,0,0,38.411518750000006,0,3
2024-03-13 15:00:00,3.7047000000000025,0.0,0.0,0,0,0.0,0,3
2024-03-13 15:30:00,47.304700000000025,0.0,0.0,0,0,0.0,0,3
2024-03-13 16:00:00,0.0,39.85654711552121,102.3520528844788,0,0,19.094798986128367,0,1
2024-03-13 16:30:00,0.0,0.0,64.4086,0,0,12.016068416,0,3
2024-03-13 17:00:00,0.0,0.0,93.33775,0,0,17.92831502,0,0
2024-03-13 17:30:00,9.262259999999998,0.0,0.0,0,0,0.0,0,3
2024-03-13 18:00:00,0.0,0.0,0.0,0,0,0.0,0,3
2024-03-13 18:30:00,0.0,6.701433993919949,12.098566006080052,0,0,2.492788539892734,0,3
2024-03-13 19:00:00,0.0,0.0,12.4,0,0,2.464872,0,3
2024-03-13 19:30:00,0.0,0.0,2.0,0,0,0.37534,0,3
2024-03-13 20:00:00,0.0,0.0,0.2,0,0,0.035608,0,0
2024-03-13 20:30:00,0.0,0.0,14.0,0,0,2.49256,0,3
2024-03-13 21:00:00,0.0,0.0,16.4,0,0,2.84376,0,3
2024-03-13 21:30:00,0.0,0.0,26.0,0,0,4.5084,0,3
2024-03-13 22:00:00,0.0,0.0,4.0,0,0,0.65876,0,3
2024-03-13 22:30:00,0.0,0.0,6.0,0,0,0.98814,0,2
2024-03-13 23:00:00,0.0,0.0,36.8,0,0,6.0168,0,1
2024-03-13 23:30:00,0.0,0.0,42.2,0,0,6.899700000000001,0,0
2024-03-14 00:00:00,0.0,0.0,95.99999,0,0,15.3369584024,0,0
2024-03-14 00:30:00,0.0,0.0,109.6,0,0,17.509696,0,0
2024-03-14 01:00:00,0.0,0.0,20.0,0,0,3.1742,0,3
2024-03-14 01:30:00,0.0,0.0,6.199999,0,0,0.98400184129,0,4
2024-03-14 02:00:00,0.0,0.0,26.0,0,0,4.09266,0,1
2024-03-14 02:30:00,0.0,0.0,56.59999,0,0,8.9094044259,0,0
2024-03-14 03:00:00,0.0,0.0,0.6043599999999998,0,0,0.0955855775999999,0,2
2024-03-14 03:30:00,0.0,0.0,3.404359999999997,0,0,0.5384335775999995,0,4
2024-03-14 04:00:00,0.0,0.0,157.199,0,0,25.540121530000004,0,3
2024-03-14 04:30:00,0.0,0.0,220.599,0,0,35.84071953,0,1
2024-03-14 05:00:00,0.0,0.0,147.4011,0,0,25.143679638,0,3
2024-03-14 05:30:00,0.0,0.0,250.6011,0,0,42.747535638,0,3
2024-03-14 06:00:00,0.0,0.0,781.1954999999998,0,0,140.35739548499996,0,2
2024-03-14 06:30:00,0.0,0.0,913.9955,0,0,164.217571485,0,3
2024-03-14 07:00:00,0.0,0.0,874.8712899999999,0,0,158.0454985385,0,3
2024-03-14 07:30:00,0.0,0.0,826.27129,0,0,149.2659085385,0,0
2024-03-14 08:00:00,0.0,0.0,622.1252999999999,0,0,112.41804170999998,0,3
2024-03-14 08:30:00,0.0,0.0,635.1252999999999,0,0,114.76714171,0,3
2024-03-14 09:00:00,0.0,0.0,199.58029999999985,0,0,36.39546350799997,0,4
2024-03-14 09:30:00,0.0,0.0,82.7802999999999,0,0,15.095815507999982,0,1
2024-03-14 10:00:00,0.0,0.0,311.95770000000005,0,0,55.03245785700001,0,3
2024-03-14 10:30:00,0.0,0.0,336.5576000000001,0,0,59.37212621600002,0,3
2024-03-14 11:00:00,360.5081000000001,0.0,0.0,0,0,0.0,0,0
2024-03-14 11:30:00,416.9082000000001,0.0,0.0,0,0,0.0,0,3
2024-03-14 12:00:00,236.86464,0.0,0.0,0,0,0.0,0,1
2024-03-14 12:30:00,267.46453999999994,0.0,0.0,0,0,0.0,0,0
2024-03-14 13:00:00,463.0954,0.0,0.0,0,0,0.0,0,2
2024-03-14 13:30:00,242.75387105231152,0.0,0.0,0,0,0.0,0,3
2024-03-14 14:00:00,0.0,5.327940000000012,0.0,0,0,0.0,0,1
2024-03-14 14:30:00,17.74605144735233,0.0,0.0,0,0,0.0,0,3
2024-03-14 15:00:00,0.0,274.43143000000003,0.0,0,0,0.0,0,2
2024-03-14 15:30:00,0.0,243.63143,0.0,0,0,0.0,0,0
2024-03-14 16:00:00,39.86159999999995,0.0,0.0,0,0,0.0,0,3
2024-03-14 16:30:00,27.66160000000002,0.0,0.0,0,0,0.0,0,3
2024-03-14 17:00:00,0.0,336.71671000000003,0.0,0,0,0.0,0,0
2024-03-14 17:30:00,0.0,235.91661,0.0,0,0,0.0,0,4
2024-03-14 18:00:00,0.0,231.3987,0.0,0,0,0.0,0,3
2024-03-14 18:30:00,0.0,293.1987,0.0,0,0,0.0,0,0
2024-03-14 19:00:00,0.0,255.79673,0.0,0,0,0.0,0,1
2024-03-14 19:30:00,0.0,0.0,272.79673,0,0,48.5932815149,0,3
2024-03-14 20:00:00,0.0,0.0,228.7964,0,0,39.1241844,0,3
2024-03-14 20:30:00,0.0,0.0,289.59630000000004,0,0,49.52096730000001,0,3
2024-03-14 21:00:00,0.0,0.0,249.7997,0,0,43.09794224099999,0,4
2024-03-14 21:30:00,0.0,0.0,117.5997,0,0,20.289476241,0,3
2024-03-14 22:00:00,0.0,0.0,93.40235,0,0,14.737956806500003,0,0
2024-03-14 22:30:00,0.0,0.0,90.20235,0,0,14.2330288065,0,4
2024-03-14 23:00:00,0.0,0.0,22.6,0,0,3.519724,0,4
2024-03-14 23:30:00,0.0,0.0,102.4,0,0,15.947776,0,3
2024-03-15 00:00:00,0.0,0.0,62.4,0,0,9.603984,0,0
2024-03-15 00:30:00,0.0,0.0,45.8,0,0,7.049077999999999,0,4
2024-03-15 01:00:00,0.0,0.0,80.99999,0,0,12.2893184828,0,1
2024-03-15 01:30:00,0.0,0.0,103.2,0,0,15.657504,0,1
2024-03-15 02:00:00,0.0,0.0,113.0,0,0,16.959039999999998,0,3
2024-03-15 02:30:00,0.0,0.0,79.19999,0,0,11.886334499199998,0,3
2024-03-15 03:00:00,0.0,0.0,36.2,0,0,5.445204,0,3
